999.040405	0.109553248	0.00347053236
889.145996	0.109667145	0.00276982342
793.299622	0.10982424	0.00214007148
706.129883	0.109950654	0.00160462433
627.790039	0.110113651	0.00112211856
559.46283	0.110217333	0.000732778804
498.246094	0.110425137	0.000253967737
443.438995	0.11057137	-0.000112290123
394.621094	0.110881552	-0.000442610821
351.461975	0.110994913	-0.000768915226
312.301605	0.111230731	-0.000997437397
278.3078	0.111379676	-0.00118471566
247.858459	0.111625738	-0.00145652122
220.352539	0.111863896	-0.0017155332
196.31926	0.112057693	-0.00183943193
174.832108	0.112309545	-0.00203968352
155.647461	0.112508155	-0.00217347313
138.449341	0.112793095	-0.00227891374
123.303307	0.112948798	-0.0024414754
109.614128	0.113215439	-0.00255113048
97.6562195	0.113459229	-0.00259806006
86.9191437	0.113691039	-0.00271095661
77.5049438	0.114001557	-0.00278366846
68.8759232	0.114159763	-0.0028357124
61.3547058	0.114418074	-0.00289866002
54.6676102	0.114642568	-0.00298000686
48.5851898	0.114914685	-0.00312723685
43.2958603	0.115152888	-0.00309993909
38.5802422	0.115435958	-0.00315221236
34.2653427	0.115600668	-0.00324399141
30.5175724	0.115857437	-0.00322285132
27.2022915	0.116128467	-0.00337644783
24.1723328	0.116313241	-0.00336178136
21.5220375	0.116523683	-0.00341771799
19.1953259	0.116866924	-0.00352648087
17.0827236	0.117059506	-0.00359420781
15.1797237	0.117312081	-0.00364838983
13.5320444	0.117565788	-0.00377363199
12.0563269	0.117811352	-0.00387578714
10.7314548	0.118038006	-0.00390752964
9.55073071	0.118336998	-0.00411454309
8.49184513	0.118598476	-0.00421802327
7.57024813	0.118839264	-0.0043725539
6.73491287	0.119174063	-0.00457590912
5.99117947	0.119439833	-0.00472658174
5.33640623	0.119847573	-0.00492198812
4.75212812	0.120189756	-0.00512670586
4.2275424	0.120585121	-0.0052249725
3.76324606	0.12107522	-0.00549673568
3.35588408	0.121459626	-0.0056444956
2.98642945	0.121978037	-0.00568919629
2.65370202	0.122425176	-0.0059682657
2.36742377	0.122913346	-0.00601378642
2.10579443	0.123532102	-0.00607983163
1.8762002	0.12410567	-0.00617746869
1.66577816	0.124706045	-0.00615810324
1.48413742	0.125304475	-0.00608992716
1.32325518	0.125940666	-0.00608648313
1.17658091	0.126503751	-0.00601086859
1.04753244	0.126985133	-0.00587197067
0.933169842	0.127431676	-0.00565284863
0.830409765	0.127895057	-0.00545419799
0.739819586	0.128381521	-0.00525177084
0.657617748	0.128809452	-0.00502932072
0.58652401	0.129130423	-0.00479451055
0.520972192	0.129516646	-0.00458284421
0.463704824	0.129848242	-0.00445890101
0.413184851	0.130075321	-0.00434448663
0.367612392	0.130273253	-0.00421569636
0.327870488	0.130425394	-0.00406212592
0.291358918	0.130619854	-0.00389662432
0.259724021	0.130806416	-0.00378381205
0.231139004	0.13099663	-0.00372471241
0.205613732	0.131175205	-0.00368595449
0.183237121	0.131371573	-0.00368593214
0.162923306	0.131546274	-0.0037381202
0.144869104	0.131683305	-0.00386322406
0.129055381	0.131811514	-0.0039734575
0.114801899	0.13191846	-0.00407230621
0.102260545	0.132078692	-0.00419058464
0.0912120789	0.132255808	-0.00436441554
0.0811266899	0.132474214	-0.00459641358
0.0722309798	0.132626697	-0.00486528967
0.0641862899	0.132820308	-0.00518960645
0.0573100001	0.133029222	-0.00542324828
0.0509163216	0.1333085	-0.00582772912
0.0453792922	0.133576006	-0.0062677525
0.0404206254	0.133773983	-0.00675245421
0.0358967595	0.134058937	-0.00720605301
0.0320394449	0.134408623	-0.00768150017
0.0285211001	0.134903446	-0.00830577221
0.0253784377	0.13527596	-0.00908187497
0.0225351844	0.13564612	-0.00985788368
0.0201104265	0.136097386	-0.0105313342
0.0178988669	0.136770248	-0.0112632001
0.0159360711	0.137513921	-0.01226357
0.0141777368	0.138201103	-0.0133304726
0.0126236062	0.138870522	-0.0143152084
0.0112403613	0.13977772	-0.0151944766
0.0100057628	0.14091441	-0.0162083209
